POSTAL_CODE,AREA,TOWN,PROVINCE
2436,Santa Maria Norte,Binalonan,Pangasinan
2436,Santiago,Binalonan,Pangasinan
2436,Santo Ni¿o,Binalonan,Pangasinan
2436,Sumabnit,Binalonan,Pangasinan
2436,Tabuyoc,Binalonan,Pangasinan
2436,Vacante,Binalonan,Pangasinan
1940,Bangad,Binangonan,Rizal
1940,Batingan,Binangonan,Rizal
1940,Bilibiran,Binangonan,Rizal
1940,Binitagan,Binangonan,Rizal
1940,Bombong,Binangonan,Rizal
1940,Buhangin,Binangonan,Rizal
1940,Calumpang,Binangonan,Rizal
1940,Ginoong Sanay,Binangonan,Rizal
1940,Gulod,Binangonan,Rizal
1940,Habagatan,Binangonan,Rizal
1940,Ithan,Binangonan,Rizal
1940,Janosa,Binangonan,Rizal
1940,Kalawaan,Binangonan,Rizal
1940,Kalinawan,Binangonan,Rizal
1940,Kasile,Binangonan,Rizal
1940,Kaytome,Binangonan,Rizal
1940,Kinaboogan,Binangonan,Rizal
1940,Kinagatan,Binangonan,Rizal
1940,Layunan (Pob.),Binangonan,Rizal
1940,Libid (Pob.),Binangonan,Rizal
1940,Libis (Pob.),Binangonan,Rizal
1940,Limbon-Limbon,Binangonan,Rizal
1940,Lunsad,Binangonan,Rizal
1940,Macamot,Binangonan,Rizal
1940,Mahabang Parang,Binangonan,Rizal
1940,Malakaban,Binangonan,Rizal
1940,Mambog,Binangonan,Rizal
1940,Pag-Asa,Binangonan,Rizal
1940,Palangoy,Binangonan,Rizal
1940,Pantok,Binangonan,Rizal
1940,Pila Pila,Binangonan,Rizal
1940,Pinagdilawan,Binangonan,Rizal
1940,Pipindan,Binangonan,Rizal
1940,Rayap,Binangonan,Rizal
1940,San Carlos,Binangonan,Rizal
1940,Sapang,Binangonan,Rizal
1940,Tabon,Binangonan,Rizal
1940,Tagpos,Binangonan,Rizal
1940,Tatala,Binangonan,Rizal
1940,Tayuman,Binangonan,Rizal
6209,Atotes,Bindoy,Negros Oriental
6209,Batangan,Bindoy,Negros Oriental
6209,Bulod,Bindoy,Negros Oriental
6209,Cabcaban,Bindoy,Negros Oriental
6209,Cabugan,Bindoy,Negros Oriental
6209,Camudlas,Bindoy,Negros Oriental
6209,Canluto,Bindoy,Negros Oriental
6209,Danao,Bindoy,Negros Oriental
6209,Danawan,Bindoy,Negros Oriental
6209,Domolog,Bindoy,Negros Oriental
6209,Malaga,Bindoy,Negros Oriental
6209,Manseje,Bindoy,Negros Oriental
6209,Matobato,Bindoy,Negros Oriental
6209,Nagcasunog,Bindoy,Negros Oriental
6209,Nalundan,Bindoy,Negros Oriental
6209,Pangalaycayan,Bindoy,Negros Oriental
6209,Pe¿ahan,Bindoy,Negros Oriental
6209,Poblacion (Payabon),Bindoy,Negros Oriental
6209,Salong,Bindoy,Negros Oriental
6209,Tagaytay,Bindoy,Negros Oriental
6209,Tinaogan,Bindoy,Negros Oriental
6209,Tubod,Bindoy,Negros Oriental
5041,Agba-O,Bingawan,Iloilo
5041,Alabidhan,Bingawan,Iloilo
5041,Bulabog,Bingawan,Iloilo
5041,Cairohan,Bingawan,Iloilo
5041,Guinhulacan,Bingawan,Iloilo
5041,Inamyungan,Bingawan,Iloilo
5041,Malitbog Ilawod,Bingawan,Iloilo
5041,Malitbog Ilaya,Bingawan,Iloilo
5041,Ngingi-An,Bingawan,Iloilo
5041,Poblacion,Bingawan,Iloilo
5041,Quinangyana,Bingawan,Iloilo
5041,Quinar-Upan,Bingawan,Iloilo
5041,Tapacon,Bingawan,Iloilo
5041,Tubod,Bingawan,Iloilo
9310,Badak,Binidayan,Lanao del Sur
9310,Baguiangun,Binidayan,Lanao del Sur
9310,Balut Maito,Binidayan,Lanao del Sur
9310,Basak,Binidayan,Lanao del Sur
9310,Bubong,Binidayan,Lanao del Sur
9310,Bubonga-Ranao,Binidayan,Lanao del Sur
9310,Dansalan Dacsula,Binidayan,Lanao del Sur
9310,Ingud,Binidayan,Lanao del Sur
9310,Kialilidan,Binidayan,Lanao del Sur
9310,Lumbac,Binidayan,Lanao del Sur
9310,Macaguiling,Binidayan,Lanao del Sur
9310,Madaya,Binidayan,Lanao del Sur
9310,Magonaya,Binidayan,Lanao del Sur
9310,Maindig,Binidayan,Lanao del Sur
9310,Masolun,Binidayan,Lanao del Sur
9310,Olama,Binidayan,Lanao del Sur
9310,Pagalamatan (Pob.),Binidayan,Lanao del Sur
9310,Pantar,Binidayan,Lanao del Sur
9310,Picalilangan,Binidayan,Lanao del Sur
9310,Picotaan,Binidayan,Lanao del Sur
9310,Pindolonan,Binidayan,Lanao del Sur
9310,Poblacion,Binidayan,Lanao del Sur
9310,Soldaroro,Binidayan,Lanao del Sur
9310,Tambac,Binidayan,Lanao del Sur
9310,Timbangan,Binidayan,Lanao del Sur
9310,Tuca,Binidayan,Lanao del Sur
2417,Amancoro,Binmaley,Pangasinan
2417,Balagan,Binmaley,Pangasinan
2417,Balogo,Binmaley,Pangasinan
2417,Basing,Binmaley,Pangasinan
2417,Baybay Lopez,Binmaley,Pangasinan
2417,Baybay Polong,Binmaley,Pangasinan
2417,Biec,Binmaley,Pangasinan
2417,Buenlag,Binmaley,Pangasinan
2417,Calit,Binmaley,Pangasinan
2417,Caloocan Dupo,Binmaley,Pangasinan
2417,Caloocan Norte,Binmaley,Pangasinan
2417,Caloocan Sur,Binmaley,Pangasinan
2417,Camaley,Binmaley,Pangasinan
2417,Canaoalan,Binmaley,Pangasinan
2417,Dulag,Binmaley,Pangasinan
2417,Gayaman,Binmaley,Pangasinan
2417,Linoc,Binmaley,Pangasinan
2417,Lomboy,Binmaley,Pangasinan
2417,Malindong,Binmaley,Pangasinan
2417,Manat,Binmaley,Pangasinan
2417,Nagpalangan,Binmaley,Pangasinan
2417,Naguilayan,Binmaley,Pangasinan
2417,Pallas,Binmaley,Pangasinan
2417,Papagueyan,Binmaley,Pangasinan
2417,Parayao,Binmaley,Pangasinan
2417,Poblacion,Binmaley,Pangasinan
2417,Pototan,Binmaley,Pangasinan
2417,Sabangan,Binmaley,Pangasinan
2417,Salapingao,Binmaley,Pangasinan
2417,San Isidro Norte,Binmaley,Pangasinan
2417,San Isidro Sur,Binmaley,Pangasinan
2417,Santa Rosa,Binmaley,Pangasinan
2417,Tombor,Binmaley,Pangasinan
9008,Dampias,Binuangan,Misamis Oriental
9008,Kitamban,Binuangan,Misamis Oriental
9008,Kitambis,Binuangan,Misamis Oriental
9008,Mabini,Binuangan,Misamis Oriental
9008,Mosangot,Binuangan,Misamis Oriental
9008,Nabataan,Binuangan,Misamis Oriental
9008,Poblacion,Binuangan,Misamis Oriental
9008,Valdeconcha,Binuangan,Misamis Oriental
6410,Kauswagan (Basud),Biri,Northern Samar
6410,Macarthur,Biri,Northern Samar
6410,Pio Del Pilar,Biri,Northern Samar
6410,Poblacion (Biri),Biri,Northern Samar
6410,Progresso,Biri,Northern Samar
6410,San Antonio,Biri,Northern Samar
6410,San Pedro,Biri,Northern Samar
6410,Santo Ni¿o,Biri,Northern Samar
8311,Bucto,Bislig City,Surigao del Sur
8311,Burboanan,Bislig City,Surigao del Sur
8311,Caguyao,Bislig City,Surigao del Sur
8311,Coleto,Bislig City,Surigao del Sur
8311,Comawas,Bislig City,Surigao del Sur
8311,Kahayag,Bislig City,Surigao del Sur
8311,Labisma,Bislig City,Surigao del Sur
8311,Lawigan,Bislig City,Surigao del Sur
8311,Maharlika,Bislig City,Surigao del Sur
8311,Mangagoy,Bislig City,Surigao del Sur
8311,Mone,Bislig City,Surigao del Sur
8311,Pamanlinan,Bislig City,Surigao del Sur
8311,Pamaypayan,Bislig City,Surigao del Sur
8311,Poblacion,Bislig City,Surigao del Sur
8311,San Antonio,Bislig City,Surigao del Sur
8311,San Fernando,Bislig City,Surigao del Sur
8311,San Isidro (Bagnan),Bislig City,Surigao del Sur
8311,San Jose,Bislig City,Surigao del Sur
8311,San Roque (Cadanglasan),Bislig City,Surigao del Sur
8311,San VIcente,Bislig City,Surigao del Sur
8311,Santa Cruz,Bislig City,Surigao del Sur
8311,Sibaroy,Bislig City,Surigao del Sur
8311,Tabon,Bislig City,Surigao del Sur
8311,Tumanan,Bislig City,Surigao del Sur
4024,Bi¿an (Poblacion),Biñan City,Laguna
4024,Bungahan,Biñan City,Laguna
4024,Canlalay,Biñan City,Laguna
4024,Casile,Biñan City,Laguna
4024,De La Paz,Biñan City,Laguna
4024,Ganado,Biñan City,Laguna
4024,Langkiwa,Biñan City,Laguna
4024,Loma,Biñan City,Laguna
4024,Malaban,Biñan City,Laguna
4024,Malamig,Biñan City,Laguna
4024,Mampalasan,Biñan City,Laguna
4024,Platero,Biñan City,Laguna
4024,Poblacion,Biñan City,Laguna
4024,San Antonio,Biñan City,Laguna
4024,San Francisco (Halang),Biñan City,Laguna
4024,San Jose,Biñan City,Laguna
4024,San VIcente,Biñan City,Laguna
4024,Santo Domingo,Biñan City,Laguna
4024,Santo Ni¿o,Biñan City,Laguna
4024,Santo Tomas (Calabuso),Biñan City,Laguna
4024,Soro-Soro,Biñan City,Laguna
4024,Timbao,Biñan City,Laguna
4024,Tubigan,Biñan City,Laguna
4024,Zapote,Biñan City,Laguna
4900,Agot,Boac,Marinduque
4900,Agumaymayan,Boac,Marinduque
4900,Amoingon,Boac,Marinduque
4900,Apitong,Boac,Marinduque
4900,Balagasan,Boac,Marinduque
4900,Balaring,Boac,Marinduque
4900,Balimbing,Boac,Marinduque
4900,Balogo,Boac,Marinduque
4900,Bamban,Boac,Marinduque
4900,Bangbangalon,Boac,Marinduque
4900,Bantad,Boac,Marinduque
4900,Bantay,Boac,Marinduque
4900,Bayuti,Boac,Marinduque
4900,Binunga,Boac,Marinduque
4900,Boi,Boac,Marinduque
4900,Boton,Boac,Marinduque
4900,Buliasnin,Boac,Marinduque
4900,Bunganay,Boac,Marinduque
4900,Caganhao,Boac,Marinduque
4900,Canat,Boac,Marinduque
4900,Catubugan,Boac,Marinduque
4900,Cawit,Boac,Marinduque
4900,Daig,Boac,Marinduque
4900,Daypay,Boac,Marinduque
4900,Duyay,Boac,Marinduque
4900,Hinapulan,Boac,Marinduque
4900,Ihatub,Boac,Marinduque
4900,Isok I (Pob.),Boac,Marinduque
4900,Isok II Pob. (Kalamias),Boac,Marinduque
4900,Laylay,Boac,Marinduque
4900,Lupac,Boac,Marinduque
4900,Mahinhin,Boac,Marinduque
4900,Mainit,Boac,Marinduque
4900,Malbog,Boac,Marinduque
4900,Maligaya,Boac,Marinduque
4900,Malusak (Pob.),Boac,Marinduque
4900,Mansiwat,Boac,Marinduque
4900,Mataas Na Bayan (Pob.),Boac,Marinduque
4900,Maybo,Boac,Marinduque
4900,Mercado (Pob.),Boac,Marinduque
4900,Murallon (Pob.),Boac,Marinduque
4900,Ogbac,Boac,Marinduque
4900,Pawa,Boac,Marinduque
4900,Pili,Boac,Marinduque
4900,Poctoy,Boac,Marinduque
4900,Poras,Boac,Marinduque
4900,Puting Buhangin,Boac,Marinduque
4900,Puyog,Boac,Marinduque
4900,Sabong,Boac,Marinduque
4900,San Miguel (Pob.),Boac,Marinduque
4900,Santol,Boac,Marinduque
4900,Sawi,Boac,Marinduque
4900,Tabi,Boac,Marinduque
4900,Tabigue,Boac,Marinduque
4900,Tagwak,Boac,Marinduque
4900,Tambunan,Boac,Marinduque
4900,Tampus (Pob.),Boac,Marinduque
4900,Tanza,Boac,Marinduque
4900,Tugos,Boac,Marinduque
4900,Tumagabok,Boac,Marinduque
4900,Tumapon,Boac,Marinduque
6401,Acerida,Bobon,Northern Samar
6401,Arellano,Bobon,Northern Samar
6401,Balat-Balud,Bobon,Northern Samar
6401,Calantiao (Pangobi-An),Bobon,Northern Samar
6401,Dancalan,Bobon,Northern Samar
6401,E. Duran,Bobon,Northern Samar
6401,Gen. Lucban (Pob.),Bobon,Northern Samar
6401,Jose Abad Santos,Bobon,Northern Samar
6401,Jose P. Laurel (Casulgan),Bobon,Northern Samar
6401,Magsaysay (Doce),Bobon,Northern Samar
6401,Quezon (Panicayan),Bobon,Northern Samar
6401,Salvacion,Bobon,Northern Samar
6401,San Isidro,Bobon,Northern Samar
6401,San Juan (Pob.),Bobon,Northern Samar
6401,Santa Clara (Pob.),Bobon,Northern Samar
6401,Santander,Bobon,Northern Samar
6401,Somoroy,Bobon,Northern Samar
6401,Trojello,Bobon,Northern Samar
3018,Antipona,Bocaue,Bulacan
3018,Bagumbayan,Bocaue,Bulacan
3018,Bambang,Bocaue,Bulacan
3018,Batia,Bocaue,Bulacan
3018,Bi¿ang 1St,Bocaue,Bulacan
3018,Bi¿ang 2Nd,Bocaue,Bulacan
3018,Bolacan,Bocaue,Bulacan
3018,Bundukan,Bocaue,Bulacan
3018,Bunlo,Bocaue,Bulacan
3018,Caingin,Bocaue,Bulacan
3018,Duhat,Bocaue,Bulacan
3018,Igulot,Bocaue,Bulacan
3018,Lolomboy,Bocaue,Bulacan
3018,Poblacion,Bocaue,Bulacan
3018,Sulucan,Bocaue,Bulacan
3018,Taal,Bocaue,Bulacan
3018,Tambobong,Bocaue,Bulacan
3018,Turo,Bocaue,Bulacan
3018,Wakas,Bocaue,Bulacan
6010,Anonang Norte,Bogo City,Cebu
6010,Anonang Sur,Bogo City,Cebu
6010,Banban,Bogo City,Cebu
6010,Binabag,Bogo City,Cebu
6010,Bungtod (Pob.),Bogo City,Cebu
6010,Carbon (Pob.),Bogo City,Cebu
6010,Cayang,Bogo City,Cebu
6010,Cogon (Pob.),Bogo City,Cebu
6010,Dakit,Bogo City,Cebu
6010,Don Pedro Rodriguez,Bogo City,Cebu
6010,Gairan,Bogo City,Cebu
6010,Guadalupe,Bogo City,Cebu
6010,La Paz,Bogo City,Cebu
6010,La Purisima Concepcion (Pob.),Bogo City,Cebu
6010,Libertad,Bogo City,Cebu
6010,Lourdes (Pob.),Bogo City,Cebu
6010,Malingin,Bogo City,Cebu
6010,Marangog,Bogo City,Cebu
6010,Nailon,Bogo City,Cebu
6010,Odlot,Bogo City,Cebu
6010,Pandan (Pandan Heights),Bogo City,Cebu
6010,Polambato,Bogo City,Cebu
6010,Sambag (Pob.),Bogo City,Cebu
6010,San VIcente (Pob.),Bogo City,Cebu
6010,Santo Ni¿o,Bogo City,Cebu
6010,Santo Rosario (Pob.),Bogo City,Cebu
6010,Siocon,Bogo City,Cebu
6010,Sudlonon,Bogo City,Cebu
6010,Taytayan,Bogo City,Cebu
2605,Ambuclao,Bokod,Benguet
2605,Bila,Bokod,Benguet
2605,Bobok-Bisal,Bokod,Benguet
2605,Daclan,Bokod,Benguet
2605,Ekip,Bokod,Benguet
2605,Karao,Bokod,Benguet
2605,Nawal,Bokod,Benguet
2605,Pito,Bokod,Benguet
2605,Poblacion,Bokod,Benguet
2605,Tikey,Bokod,Benguet
2406,Arnedo,Bolinao,Pangasinan
2406,Balingasay,Bolinao,Pangasinan
2406,Binabalian,Bolinao,Pangasinan
2406,Cabuyao,Bolinao,Pangasinan
2406,Catuday,Bolinao,Pangasinan
2406,Catungi,Bolinao,Pangasinan
2406,Concordia (Pob.),Bolinao,Pangasinan
2406,Culang,Bolinao,Pangasinan
2406,Dewey,Bolinao,Pangasinan
2406,Estanza,Bolinao,Pangasinan
2406,Germinal (Pob.),Bolinao,Pangasinan
2406,Goyoden,Bolinao,Pangasinan
2406,Ilogmalino,Bolinao,Pangasinan
2406,Lambes (Lames),Bolinao,Pangasinan
2406,Liwa-Liwa,Bolinao,Pangasinan
2406,Lucero,Bolinao,Pangasinan
2406,Luciente 1.0,Bolinao,Pangasinan
2406,Luciente 2.0,Bolinao,Pangasinan
2406,Luna,Bolinao,Pangasinan
2406,Patar,Bolinao,Pangasinan
2406,Pilar,Bolinao,Pangasinan
2406,Salud,Bolinao,Pangasinan
2406,Samang Norte,Bolinao,Pangasinan
2406,Samang Sur,Bolinao,Pangasinan
2406,Sampaloc,Bolinao,Pangasinan
2406,San Roque,Bolinao,Pangasinan
2406,Tara,Bolinao,Pangasinan
2406,Tupa,Bolinao,Pangasinan
2406,Victory,Bolinao,Pangasinan
2406,Zaragoza,Bolinao,Pangasinan
2815,Amti,Boliney,Abra
2815,Bao-Yan,Boliney,Abra
2815,Danac East,Boliney,Abra
2815,Danac West,Boliney,Abra
2815,Dao-Angan,Boliney,Abra
2815,Dumagas,Boliney,Abra
2815,Kilong-Olao,Boliney,Abra
2815,Poblacion (Boliney),Boliney,Abra
6024,Arbor,Boljoon,Cebu
6024,Baclayan,Boljoon,Cebu
6024,El Pardo,Boljoon,Cebu
6024,Granada,Boljoon,Cebu
6024,Lowebecerril,Boljoon,Cebu
6024,Lunop,Boljoon,Cebu
6024,Nangka,Boljoon,Cebu
6024,Poblacion,Boljoon,Cebu
6024,San Antonio,Boljoon,Cebu
6024,South Granada,Boljoon,Cebu
6024,Upper becerril,Boljoon,Cebu
4404,Pagao (San Juan),Bombon,Camarines Sur
4404,San Antonio,Bombon,Camarines Sur
4404,San Francisco,Bombon,Camarines Sur
4404,San Isidro (Pob.),Bombon,Camarines Sur
4404,San Jose (Pob.),Bombon,Camarines Sur
4404,San Roque (Pob.),Bombon,Camarines Sur
4404,Santo Domingo,Bombon,Camarines Sur
4404,Siembre,Bombon,Camarines Sur
3128,Antipolo,Bongabon,Nueva Ecija
3128,Ariendo,Bongabon,Nueva Ecija
3128,Bantug,Bongabon,Nueva Ecija
3128,Calaanan,Bongabon,Nueva Ecija
3128,Commercial (Pob.),Bongabon,Nueva Ecija
3128,Cruz,Bongabon,Nueva Ecija
3128,Curva (J. Tomacruz),Bongabon,Nueva Ecija
3128,Digmala,Bongabon,Nueva Ecija
3128,Kaingin (Pob.),Bongabon,Nueva Ecija
3128,Labi,Bongabon,Nueva Ecija
3128,Larcon,Bongabon,Nueva Ecija
3128,Lusok,Bongabon,Nueva Ecija
3128,Macabaclay,Bongabon,Nueva Ecija
3128,Magtanggol (Pob.),Bongabon,Nueva Ecija
3128,Mantile (Pob.),Bongabon,Nueva Ecija
3128,Olivete,Bongabon,Nueva Ecija
3128,Palo Maria (Pob.),Bongabon,Nueva Ecija
3128,Pesa,Bongabon,Nueva Ecija
3128,Rizal (Pob.),Bongabon,Nueva Ecija
3128,Sampalucan (Pob.),Bongabon,Nueva Ecija
3128,San Roque (Pob.),Bongabon,Nueva Ecija
3128,Santor,Bongabon,Nueva Ecija
3128,Sinipit (Pob.),Bongabon,Nueva Ecija
3128,Sisilang Na Ligaya (Pob.),Bongabon,Nueva Ecija
3128,Social (Pob.),Bongabon,Nueva Ecija
3128,Tugatug,Bongabon,Nueva Ecija
3128,Tulay Na Bato (Pob.),Bongabon,Nueva Ecija
3128,Vega,Bongabon,Nueva Ecija
5211,Anilao,Bongabong,Oriental Mindoro
5211,Aplaya,Bongabong,Oriental Mindoro
5211,Bagumbayan I,Bongabong,Oriental Mindoro
5211,Bagumbayan II,Bongabong,Oriental Mindoro
5211,Batangan,Bongabong,Oriental Mindoro
5211,Bukal,Bongabong,Oriental Mindoro
5211,Camantigue,Bongabong,Oriental Mindoro
5211,Carmundo,Bongabong,Oriental Mindoro
5211,Cawayan,Bongabong,Oriental Mindoro
5211,Dayhagan,Bongabong,Oriental Mindoro
5211,Formon,Bongabong,Oriental Mindoro
5211,Hagan,Bongabong,Oriental Mindoro
5211,Hagupit,Bongabong,Oriental Mindoro
5211,Ipil,Bongabong,Oriental Mindoro
5211,Kaligtasan,Bongabong,Oriental Mindoro
5211,Labasan,Bongabong,Oriental Mindoro
5211,Labonan,Bongabong,Oriental Mindoro
5211,Libertad,Bongabong,Oriental Mindoro
5211,Lisap,Bongabong,Oriental Mindoro
5211,Luna,Bongabong,Oriental Mindoro
5211,Malitbog,Bongabong,Oriental Mindoro
5211,Mapang,Bongabong,Oriental Mindoro
5211,Masaguisi,Bongabong,Oriental Mindoro
5211,Mina De Oro,Bongabong,Oriental Mindoro
5211,Morente,Bongabong,Oriental Mindoro
5211,Ogbot,Bongabong,Oriental Mindoro
5211,Orconuma,Bongabong,Oriental Mindoro
5211,Poblacion,Bongabong,Oriental Mindoro
5211,Polusahi,Bongabong,Oriental Mindoro
5211,Sagana,Bongabong,Oriental Mindoro
5211,San Isidro,Bongabong,Oriental Mindoro
5211,San Jose,Bongabong,Oriental Mindoro
5211,San Juan,Bongabong,Oriental Mindoro
5211,Santa Cruz,Bongabong,Oriental Mindoro
5211,Sigange,Bongabong,Oriental Mindoro
5211,Tawas,Bongabong,Oriental Mindoro
7500,Bongao Poblacion,Bongao,Tawi-Tawi
7500,Ipil,Bongao,Tawi-Tawi
7500,Kamagong,Bongao,Tawi-Tawi
7500,Karungdong,Bongao,Tawi-Tawi
7500,Lagasan,Bongao,Tawi-Tawi
7500,Lakit Lakit,Bongao,Tawi-Tawi
7500,Lamion,Bongao,Tawi-Tawi
7500,Lapid Lapid,Bongao,Tawi-Tawi
7500,Lato Lato,Bongao,Tawi-Tawi
7500,Luuk Pandan,Bongao,Tawi-Tawi
7500,Luuk Tulay,Bongao,Tawi-Tawi
7500,Malassa,Bongao,Tawi-Tawi
7500,Mandulan,Bongao,Tawi-Tawi
7500,Masantong,Bongao,Tawi-Tawi
7500,Montay Montay,Bongao,Tawi-Tawi
7500,Nalil,Bongao,Tawi-Tawi
7500,Pababag,Bongao,Tawi-Tawi
7500,Pag-Asa,Bongao,Tawi-Tawi
7500,Pagasinan,Bongao,Tawi-Tawi
7500,Pagatpat,Bongao,Tawi-Tawi
7500,Pahut,Bongao,Tawi-Tawi
7500,Pakias,Bongao,Tawi-Tawi
7500,Paniongan,Bongao,Tawi-Tawi
7500,Pasiagan,Bongao,Tawi-Tawi
7500,Sanga-Sanga,Bongao,Tawi-Tawi
7500,Silubog,Bongao,Tawi-Tawi
7500,Simandagit,Bongao,Tawi-Tawi
7500,Sumangat,Bongao,Tawi-Tawi
7500,Tarawakan,Bongao,Tawi-Tawi
7500,Tongsinah,Bongao,Tawi-Tawi
7500,Tubig Basag,Bongao,Tawi-Tawi
7500,Tubig Tanah,Bongao,Tawi-Tawi
7500,Tubig-Boh,Bongao,Tawi-Tawi
7500,Tubig-Mampallam,Bongao,Tawi-Tawi
7500,Ungus-Ungus,Bongao,Tawi-Tawi
7215,Bag-Ong Anonang,Bonifacio,Misamis Occidental
7215,Bagumbang,Bonifacio,Misamis Occidental
7215,Baybay,Bonifacio,Misamis Occidental
7215,Bolinsong,Bonifacio,Misamis Occidental
7215,Buenavista,Bonifacio,Misamis Occidental
7215,Buracan,Bonifacio,Misamis Occidental
7215,Calolot,Bonifacio,Misamis Occidental
7215,Demetrio Fernan,Bonifacio,Misamis Occidental
7215,Digson,Bonifacio,Misamis Occidental
7215,Dimalco,Bonifacio,Misamis Occidental
7215,Dullan,Bonifacio,Misamis Occidental
7215,Kanaokanao,Bonifacio,Misamis Occidental
7215,Liloan,Bonifacio,Misamis Occidental
7215,Linconan,Bonifacio,Misamis Occidental
7215,Lodiong,Bonifacio,Misamis Occidental
7215,Loweusugan,Bonifacio,Misamis Occidental
7215,Mapurog (Migsale),Bonifacio,Misamis Occidental
7215,Migpange,Bonifacio,Misamis Occidental
7215,Montol,Bonifacio,Misamis Occidental
7215,Pisa-An,Bonifacio,Misamis Occidental
7215,Poblacion (Centro),Bonifacio,Misamis Occidental
7215,Remedios,Bonifacio,Misamis Occidental
7215,Rufino Lumapas,Bonifacio,Misamis Occidental
7215,Sibuyon,Bonifacio,Misamis Occidental
7215,Tangab,Bonifacio,Misamis Occidental
7215,Tiaman,Bonifacio,Misamis Occidental
7215,Tusik,Bonifacio,Misamis Occidental
7215,Upper usogan,Bonifacio,Misamis Occidental
2616,Alab Oriente,Bontoc,Mountain Province
2616,Alab Proper,Bontoc,Mountain Province
6604,Anahao,Bontoc,Southern Leyte
2616,Balili,Bontoc,Mountain Province
6604,Banahao,Bontoc,Southern Leyte
6604,Baugo,Bontoc,Southern Leyte
2616,Bayyo,Bontoc,Mountain Province
6604,Beniton,Bontoc,Southern Leyte
2616,Bontoc Ili,Bontoc,Mountain Province
6604,Buenavista,Bontoc,Southern Leyte
6604,Bunga,Bontoc,Southern Leyte
2616,Calutit,Bontoc,Mountain Province
2616,Caneo,Bontoc,Mountain Province
6604,Casao,Bontoc,Southern Leyte
6604,Catmon,Bontoc,Southern Leyte
6604,Catoogan,Bontoc,Southern Leyte
6604,Cawayanan,Bontoc,Southern Leyte
2616,Dalican,Bontoc,Mountain Province
6604,Dao,Bontoc,Southern Leyte
6604,Divisoria,Bontoc,Southern Leyte
6604,Esperanza,Bontoc,Southern Leyte
2616,Gonogon,Bontoc,Mountain Province
2616,Guinaang,Bontoc,Mountain Province
6604,Guinsangaan,Bontoc,Southern Leyte
6604,Hibagwan,Bontoc,Southern Leyte
6604,Hilaan,Bontoc,Southern Leyte
6604,Himakilo,Bontoc,Southern Leyte
6604,Hitawos,Bontoc,Southern Leyte
6604,Lanao,Bontoc,Southern Leyte
6604,Lawgawan,Bontoc,Southern Leyte
6604,Mahayahay,Bontoc,Southern Leyte
2616,Mainit,Bontoc,Mountain Province
6604,Malbago,Bontoc,Southern Leyte
2616,Maligcong,Bontoc,Mountain Province
6604,Mauylab,Bontoc,Southern Leyte
6604,Olisihan,Bontoc,Southern Leyte
6604,Paku,Bontoc,Southern Leyte
6604,Pamahawan,Bontoc,Southern Leyte
6604,Pamigsian,Bontoc,Southern Leyte
6604,Pangi,Bontoc,Southern Leyte
6604,Poblacion,Bontoc,Southern Leyte
2616,Poblacion (Bontoc),Bontoc,Mountain Province
6604,Pong-On,Bontoc,Southern Leyte
2616,Samoki,Bontoc,Mountain Province
6604,Sampongon,Bontoc,Southern Leyte
6604,San Ramon,Bontoc,Southern Leyte
6604,San VIcente,Bontoc,Southern Leyte
6604,Santa Cruz,Bontoc,Southern Leyte
6604,Santo Ni¿o,Bontoc,Southern Leyte
6604,Taa,Bontoc,Southern Leyte
6604,Talisay,Bontoc,Southern Leyte
2616,Talubin,Bontoc,Mountain Province
6604,Taytagan,Bontoc,Southern Leyte
2616,Tocucan,Bontoc,Mountain Province
6604,Tuburan,Bontoc,Southern Leyte
6604,Union,Bontoc,Southern Leyte
6008,Bagacay,Borbon,Cebu
6008,Bili,Borbon,Cebu
6008,Bingay,Borbon,Cebu
6008,Bongdo,Borbon,Cebu
6008,Bongdo Gua,Borbon,Cebu
6008,Bongoyan,Borbon,Cebu
6008,Cadaruhan,Borbon,Cebu
6008,Cajel,Borbon,Cebu
6008,Campusong,Borbon,Cebu
6008,Clavera,Borbon,Cebu
6008,Don Gregorio Antigua (Taytayan),Borbon,Cebu
